"","id","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","price","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"14990",41010996,"Santa Monica",34.01241,-118.49537,"Entire home/apt",3,"$180.00",TRUE,13,4.08,4,4.23,4.23,4.15,5,4.23,TRUE
"14991",41060037,"Eagle Rock",34.12989,-118.20091,"Entire home/apt",4,"$495.00",TRUE,21,5,5,5,5,5,5,4.86,FALSE
"14992",41012798,"Burbank",34.20134,-118.33715,"Entire home/apt",3,"$100.00",FALSE,7,4.86,4.86,4.43,5,5,5,4.71,FALSE
"14993",41014356,"Long Beach",33.7724,-118.14687,"Entire home/apt",2,"$133.00",TRUE,72,4.99,4.97,4.99,4.96,4.99,4.94,4.99,FALSE
"14994",41061224,"Brentwood",34.07475,-118.48909,"Entire home/apt",4,"$329.00",TRUE,3,5,4.33,5,5,5,5,5,FALSE
"14995",41064572,"Burbank",34.16075,-118.34282,"Private room",1,"$50.00",TRUE,4,4.75,4.75,4.25,4.75,4.75,5,4.75,FALSE
"14996",41179155,"West Los Angeles",34.04867,-118.43591,"Entire home/apt",2,"$100.00",TRUE,3,5,5,5,5,5,5,4.5,TRUE
"14997",41025332,"El Monte",34.09658,-118.01001,"Entire home/apt",4,"$144.00",TRUE,98,4.94,4.95,4.94,5,4.97,4.79,4.88,FALSE
"14998",41064697,"Pasadena",34.17078,-118.0784,"Entire home/apt",2,"$93.00",TRUE,127,4.8,4.88,4.8,4.91,4.9,4.93,4.8,FALSE
"14999",41065586,"Marina del Rey",33.97835,-118.45827,"Entire home/apt",2,"$556.00",TRUE,47,4.91,4.98,4.98,4.85,4.94,4.98,4.74,FALSE
"15000",41179722,"Northridge",34.22294,-118.51724,"Entire home/apt",4,"$173.00",TRUE,43,4.95,4.98,4.93,4.95,5,4.98,4.88,TRUE
"15001",41026376,"Hollywood Hills",34.107,-118.33577,"Entire home/apt",4,"$260.00",TRUE,10,5,5,5,4.8,4.9,4.9,4.8,FALSE
"15002",41237990,"Santa Monica",34.01187,-118.46409,"Entire home/apt",2,"$97.00",TRUE,6,5,5,4.83,5,5,5,4.83,FALSE
"15003",41182857,"Marina del Rey",33.97929,-118.46069,"Entire home/apt",4,"$187.00",TRUE,72,4.72,4.79,4.69,4.69,4.82,4.85,4.65,FALSE
"15004",41239050,"Downtown",34.04905,-118.24509,"Entire home/apt",3,"$146.00",TRUE,8,5,4.88,5,4.75,4.88,4.88,4.88,FALSE
"15005",41069331,"Diamond Bar",34.01498,-117.79338,"Entire home/apt",2,"$85.00",TRUE,34,4.38,4.53,4.79,4.82,4.59,4.88,4.65,TRUE
"15006",41079808,"Downtown",34.06095,-118.24587,"Entire home/apt",4,"$175.00",FALSE,2,4.5,4.5,5,2.5,3.5,5,5,FALSE
"15007",41239077,"Cheviot Hills",34.03065,-118.40073,"Entire home/apt",4,"$206.00",TRUE,2,3.5,3.5,3,5,4.5,4.5,3.5,TRUE
"15008",41239329,"Hollywood",34.10379,-118.337,"Entire home/apt",2,"$115.00",TRUE,5,4.8,4.8,4.8,5,5,4.4,4.8,FALSE
"15009",41239491,"Hollywood",34.10156,-118.33565,"Entire home/apt",5,"$184.00",TRUE,4,4,4.75,4.25,4.75,4.5,4.25,4.5,FALSE
"15010",41239522,"Downtown",34.05071,-118.24368,"Entire home/apt",2,"$146.00",TRUE,16,4.88,4.88,4.94,4.94,4.94,4.63,4.81,FALSE
"15011",41239600,"San Pedro",33.74427,-118.29466,"Entire home/apt",4,"$105.00",TRUE,11,4.55,4.64,4.64,4.73,4.55,4.45,4.45,TRUE
"15012",41083321,"Pasadena",34.1476,-118.12838,"Entire home/apt",3,"$210.00",TRUE,10,4.9,4.9,4.6,5,4.9,5,4.7,FALSE
"15013",41239615,"Pasadena",34.14291,-118.11312,"Private room",1,"$55.00",TRUE,5,5,5,5,5,5,5,4.8,FALSE
"15014",41240065,"Lake Los Angeles",34.61874,-117.82997,"Private room",2,"$67.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15015",41089381,"Sawtelle",34.04918,-118.46041,"Shared room",1,"$25.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"15016",41090805,"Studio City",34.1457,-118.39211,"Private room",1,"$75.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"15017",41184413,"Inglewood",33.97898,-118.3504,"Entire home/apt",4,"$189.00",TRUE,71,4.92,4.96,4.93,4.97,4.96,4.86,4.89,FALSE
"15018",41240375,"Playa del Rey",33.95673,-118.4382,"Entire home/apt",2,"$110.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15019",41241385,"Eagle Rock",34.1326,-118.18959,"Entire home/apt",2,"$137.00",TRUE,39,5,5,4.95,5,5,4.97,4.97,FALSE
"15020",41241563,"Rowland Heights",33.9816,-117.90567,"Private room",1,"$29.00",TRUE,8,5,5,4.88,5,5,5,5,FALSE
"15021",41241751,"Redondo Beach",33.83508,-118.38156,"Entire home/apt",2,"$89.00",TRUE,4,4.5,4.5,5,5,4.5,5,4.5,FALSE
"15022",41242154,"Pasadena",34.14418,-118.1131,"Private room",1,"$55.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15023",41184446,"Industry",34.00681,-117.86375,"Private room",1,"$50.00",TRUE,15,4.6,4.6,4.73,4.8,4.67,4.8,4.67,FALSE
"15024",41091992,"Glendale",34.15654,-118.22735,"Private room",2,"$99.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"15025",41094896,"Hollywood",34.102394,-118.338387,"Entire home/apt",2,"$159.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"15026",41242916,"Rosemead",34.0681,-118.0809,"Entire home/apt",2,"$88.00",TRUE,77,4.87,4.92,4.88,4.93,4.91,4.84,4.91,FALSE
"15027",41184963,"Hawthorne",33.92601,-118.36066,"Entire home/apt",4,"$109.00",TRUE,46,4.52,4.67,4.43,4.78,4.76,4.54,4.37,TRUE
"15028",41187056,"Sawtelle",34.043194,-118.466782,"Entire home/apt",2,"$164.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"15029",41192621,"Long Beach",33.75406,-118.1334,"Entire home/apt",2,"$189.00",TRUE,66,4.82,4.85,4.89,4.77,4.89,4.95,4.73,FALSE
"15030",41096234,"Avalon",33.3404,-118.32945,"Entire home/apt",4,"$260.00",TRUE,49,4.33,4.61,4.27,4.61,4.57,4.82,4.16,TRUE
"15031",41096342,"Avalon",33.34052,-118.32945,"Entire home/apt",6,"$309.00",TRUE,61,4.34,4.41,4.41,4.52,4.23,4.89,4.28,TRUE
"15032",41244989,"Santa Monica",34.03344,-118.48336,"Entire home/apt",4,"$170.00",TRUE,7,4.14,4.29,4,4.57,4.43,4.57,3.71,TRUE
"15033",41245043,"Compton",33.88062,-118.21466,"Private room",2,"$78.00",TRUE,30,4.93,4.93,4.53,5,4.97,4.97,4.97,FALSE
"15034",41193867,"Palms",34.02925,-118.39995,"Entire home/apt",2,"$162.00",TRUE,2,4.5,4.5,4,5,5,4.5,4,TRUE
"15035",41248140,"West Hollywood",34.09411,-118.36487,"Private room",1,"$99.00",TRUE,17,5,5,5,5,5,5,5,FALSE
"15036",41249576,"Koreatown",34.07269,-118.28686,"Entire home/apt",2,"$163.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"15037",41194984,"Mid-Wilshire",34.05476,-118.35879,"Entire home/apt",14,"$724.00",TRUE,3,4.33,4.67,5,4.33,4.67,5,4.33,FALSE
"15038",41195141,"Rowland Heights",33.9739,-117.89746,"Private room",2,"$72.00",TRUE,32,4.78,4.94,4.75,4.91,4.94,4.78,4.84,FALSE
"15039",41195472,"Winnetka",34.21498,-118.57692,"Private room",2,"$75.00",TRUE,52,4.88,4.96,4.98,4.96,4.92,4.9,4.85,FALSE
"15040",41195687,"Chatsworth",34.29836,-118.5753,"Private room",1,"$100.00",TRUE,1,5,5,5,5,5,5,4,TRUE
"15041",41195967,"Hermosa Beach",33.8589,-118.39744,"Private room",2,"$131.00",TRUE,54,4.85,4.85,4.91,4.87,4.8,4.98,4.85,FALSE
"15042",41196392,"Hollywood",34.0982,-118.34727,"Entire home/apt",2,"$135.00",TRUE,6,4.83,5,4.83,4.5,4.67,4.83,4.67,FALSE
"15043",41102673,"Woodland Hills",34.16948,-118.65323,"Entire home/apt",8,"$340.00",TRUE,11,4.2,4.4,4.2,4.8,4.8,4.8,4.3,FALSE
"15044",41103159,"Boyle Heights",34.04717,-118.21097,"Entire home/apt",2,"$65.00",TRUE,28,4.43,4.39,4.64,4.79,4.57,4.32,4.39,TRUE
"15045",41260742,"Walnut",34.0068,-117.86495,"Private room",2,"$57.00",TRUE,33,4.64,4.79,4.82,4.82,4.7,4.82,4.61,FALSE
"15046",41104844,"Brentwood",34.04815,-118.46449,"Entire home/apt",2,"$123.00",TRUE,8,5,5,5,4.88,5,4.88,4.88,TRUE
"15047",41105855,"Walnut",34.04583,-117.86027,"Private room",4,"$75.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"15048",41197149,"Sawtelle",34.04163,-118.45162,"Entire home/apt",3,"$95.00",TRUE,14,4.93,5,4.79,4.93,5,4.86,4.93,FALSE
"15049",41197536,"West Carson",33.81349,-118.28777,"Entire home/apt",4,"$97.00",FALSE,3,4,4.33,4,4.67,4.33,4.67,4.33,FALSE
"15050",41261730,"Los Feliz",34.10044,-118.2844,"Entire home/apt",4,"$250.00",TRUE,2,5,5,4.5,5,5,5,5,FALSE
"15051",41264056,"Lakewood",33.83277,-118.09543,"Private room",1,"$45.00",TRUE,84,4.95,4.93,4.95,4.94,4.96,4.94,4.99,FALSE
"15052",41264284,"Walnut",34.04083,-117.8577,"Private room",2,"$36.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"15053",41265223,"Hollywood",34.10317,-118.34141,"Entire home/apt",3,"$123.00",TRUE,2,4,4.5,3.5,5,4,4.5,4,FALSE
"15054",41266176,"Hollywood",34.10206,-118.33569,"Entire home/apt",4,"$179.00",TRUE,7,4.86,5,4.57,5,5,4.86,4.86,FALSE
"15055",41266392,"Westlake Village",34.14619,-118.80804,"Entire home/apt",6,"$285.00",TRUE,47,4.87,4.94,4.85,4.96,5,5,4.83,FALSE
"15056",41109649,"Glendale",34.17464,-118.27155,"Private room",2,"$214.00",TRUE,7,5,5,5,5,5,5,5,FALSE
"15057",41111378,"Santa Monica",34.02378,-118.50443,"Entire home/apt",2,"$116.00",TRUE,7,4.29,4.43,4.29,4.57,4.43,4.57,4,TRUE
"15058",41111666,"Hollywood Hills",34.11782,-118.32072,"Entire home/apt",2,"$150.00",TRUE,5,4.8,4.6,4.8,4.8,4.8,4.8,4.6,TRUE
"15059",41111746,"Santa Monica",34.02426,-118.50327,"Entire home/apt",2,"$112.00",TRUE,8,4.63,5,4.63,4.88,4.88,5,4.5,TRUE
"15060",41111945,"West Los Angeles",34.0487,-118.43402,"Entire home/apt",2,"$122.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"15061",41197624,"Glendora",34.11211,-117.85937,"Entire home/apt",7,"$174.00",TRUE,152,4.9,4.91,4.69,4.98,4.97,4.84,4.89,FALSE
"15062",41198503,"Santa Monica",34.03381,-118.48435,"Entire home/apt",4,"$145.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15063",41199153,"Hacienda Heights",33.99581,-117.9366,"Private room",2,"$54.00",TRUE,13,4.54,4.69,4.38,5,4.92,4.62,4.62,TRUE
"15064",41199241,"Hacienda Heights",33.99555,-117.93747,"Private room",2,"$52.00",TRUE,16,4.81,4.75,4.75,4.81,4.75,4.69,4.5,TRUE
"15065",41200392,"Hollywood Hills West",34.11961,-118.35217,"Entire home/apt",2,"$270.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"15066",41208877,"Santa Monica",34.02663,-118.49464,"Entire home/apt",4,"$210.00",TRUE,7,4.86,4.86,4.71,5,5,5,4.29,FALSE
"15067",41211021,"Burbank",34.16866,-118.35427,"Entire home/apt",4,"$139.00",TRUE,91,4.92,4.92,4.86,4.98,4.97,4.98,4.89,FALSE
"15068",41211157,"Walnut",34.04197,-117.85579,"Private room",2,"$39.00",TRUE,6,4.33,4.33,4.5,4.33,4.33,4.33,4.33,FALSE
"15069",41211658,"Venice",33.99153,-118.46819,"Entire home/apt",5,"$200.00",TRUE,4,4.75,5,4.5,5,5,5,4.75,FALSE
"15070",41211726,"Walnut",34.04239,-117.85589,"Private room",2,"$35.00",TRUE,12,4.92,4.92,5,5,4.92,4.92,4.92,FALSE
"15071",41213270,"Woodland Hills",34.16087,-118.5915,"Private room",2,"$157.00",TRUE,8,5,5,5,5,4.88,4.88,5,TRUE
"15072",41112274,"Del Rey",33.99226,-118.42799,"Entire home/apt",2,"$275.00",TRUE,103,5,4.99,4.97,5,5,4.97,4.97,TRUE
"15073",41112325,"West Adams",34.02772,-118.34926,"Entire home/apt",4,"$132.00",TRUE,11,5,5,5,5,5,5,5,FALSE
"15074",41112533,"Hollywood Hills",34.11637,-118.32214,"Entire home/apt",2,"$150.00",TRUE,4,5,5,5,5,5,5,5,TRUE
"15075",41214194,"Pomona",34.05804,-117.74946,"Entire home/apt",2,"$79.00",TRUE,6,4.5,4.33,4,4,4,4,4.33,TRUE
"15076",41214499,"Shadow Hills",34.26275,-118.33853,"Private room",1,"$51.00",TRUE,9,4.89,4.89,4.67,4.89,5,5,4.89,TRUE
"15077",41266944,"Hollywood",34.10222,-118.34114,"Entire home/apt",2,"$115.00",TRUE,3,4.5,3.5,5,5,5,4,4.5,FALSE
"15078",41267020,"Encino",34.16262,-118.49944,"Shared room",1,"$35.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15079",41216816,"North Hollywood",34.16003,-118.37633,"Entire home/apt",2,"$169.00",TRUE,11,4.82,4.82,4.73,4.82,4.73,4.64,4.73,FALSE
"15080",41113306,"Inglewood",33.97021,-118.36902,"Entire home/apt",3,"$130.00",TRUE,86,4.69,4.81,4.66,4.77,4.9,4.69,4.7,TRUE
"15081",41114440,"Marina del Rey",33.98162,-118.46141,"Private room",2,"$80.00",FALSE,3,5,5,5,5,5,5,5,FALSE
"15082",41267368,"Malibu",34.01787,-118.80948,"Private room",2,"$95.00",TRUE,16,4.75,4.75,4.94,4.94,4.75,5,4.75,FALSE
"15083",41268817,"Temple City",34.11768,-118.0734,"Private room",2,"$100.00",TRUE,3,4.33,4.33,4.33,5,4.33,4.67,4.33,FALSE
"15084",41273153,"Santa Monica",34.03433,-118.48409,"Entire home/apt",4,"$175.00",TRUE,6,5,4.5,4.5,4.83,5,5,4.5,TRUE
"15085",41217787,"Inglewood",33.95396,-118.35808,"Private room",1,"$104.00",TRUE,3,3.33,4.67,4.67,5,3.67,4.33,4.33,FALSE
"15086",41229610,"Inglewood",33.97074,-118.35622,"Entire home/apt",2,"$158.00",TRUE,110,4.77,4.74,4.7,4.85,4.85,4.69,4.71,TRUE
"15087",41292144,"Sun Valley",34.22445,-118.38682,"Private room",5,"$50.00",FALSE,3,4.33,4.33,5,4.33,4.67,5,4.67,FALSE
"15088",41292709,"Sun Valley",34.21362,-118.39679,"Private room",2,"$75.00",FALSE,1,5,5,2,5,5,3,4,FALSE
"15089",41296578,"Reseda",34.19071,-118.52891,"Entire home/apt",7,"$119.00",TRUE,14,4.93,5,4.86,5,5,4.79,4.93,TRUE
"15090",41299239,"Marina del Rey",33.96783,-118.45286,"Entire home/apt",14,"$2,700.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15091",41299349,"Alhambra",34.07961,-118.1365,"Entire home/apt",4,"$131.00",TRUE,59,4.98,5,4.97,5,5,4.86,4.92,FALSE
"15092",41311583,"Venice",33.97881,-118.46262,"Entire home/apt",3,"$353.00",TRUE,44,4.89,4.95,4.8,4.98,4.95,4.93,4.82,TRUE
"15093",41229711,"Playa del Rey",33.95923,-118.43416,"Entire home/apt",2,"$150.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"15094",41230917,"Cheviot Hills",34.0314,-118.40073,"Entire home/apt",2,"$154.00",TRUE,2,4.5,5,5,5,4.5,4.5,4,TRUE
"15095",41114836,"Central-Alameda",34.01479,-118.25438,"Private room",2,"$60.00",TRUE,2,5,5,5,5,5,4.5,5,FALSE
"15096",41124357,"Santa Clarita",34.38833,-118.55875,"Private room",2,"$55.00",TRUE,10,4.78,4.78,4.78,4.67,4.56,4.78,4.78,FALSE
"15097",41232346,"Lake Balboa",34.19178,-118.49276,"Private room",2,"$70.00",TRUE,6,4,4.33,4,4.17,4,4.33,4.17,TRUE
"15098",41233218,"Hollywood",34.10149,-118.33685,"Entire home/apt",2,"$115.00",TRUE,3,3.67,3.33,3.67,3.67,3.33,3.67,3.33,FALSE
"15099",41322602,"Santa Monica",34.01057,-118.48421,"Shared room",1,"$25.00",TRUE,2,4,3.5,2,4.5,4.5,5,4,TRUE
"15100",41233635,"Vermont-Slauson",33.98895,-118.29662,"Private room",1,"$60.00",TRUE,9,5,5,5,5,5,4.44,4.78,FALSE
"15101",41234642,"Rowland Heights",33.96933,-117.91365,"Private room",1,"$49.00",TRUE,17,4.94,4.88,4.82,5,5,4.88,5,FALSE
"15102",41235189,"Hollywood",34.10406,-118.34145,"Entire home/apt",2,"$91.00",TRUE,2,3.5,4,4,4.5,4.5,3.5,3.5,FALSE
"15103",41237189,"Hollywood",34.102,-118.33526,"Entire home/apt",3,"$132.00",TRUE,3,5,4.67,4.33,5,5,4.67,4.67,FALSE
"15104",41237413,"Hollywood",34.10204,-118.33717,"Entire home/apt",3,"$129.00",TRUE,3,3.33,3.33,3,3.67,3.67,4.33,3,FALSE
"15105",41237631,"Hollywood",34.10174,-118.33568,"Entire home/apt",3,"$129.00",TRUE,4,5,4.75,4.5,5,5,5,4.75,FALSE
"15106",41237711,"Hacienda Heights",33.98922,-117.95267,"Entire home/apt",4,"$83.00",TRUE,12,4.83,5,4.67,5,5,5,4.83,TRUE
"15107",41237724,"Hollywood",34.10159,-118.33748,"Entire home/apt",2,"$116.00",TRUE,5,4.6,5,4.4,5,3.8,5,3.8,FALSE
"15108",41237821,"Hollywood",34.10359,-118.33669,"Entire home/apt",3,"$129.00",TRUE,4,4.5,5,4.25,5,4.5,4.25,3.75,FALSE
"15109",41324852,"Culver City",34.01645,-118.39241,"Private room",1,"$44.00",FALSE,2,5,5,4.5,5,5,5,5,FALSE
"15110",41324922,"Glendale",34.17996,-118.23399,"Entire home/apt",2,"$100.00",TRUE,28,4.93,4.89,4.86,4.89,4.75,4.96,4.79,FALSE
"15111",41349696,"Rancho Park",34.03815,-118.43154,"Private room",1,"$43.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15112",41349892,"Burbank",34.18426,-118.30733,"Private room",1,"$65.00",TRUE,69,4.94,4.96,4.96,4.99,4.97,4.99,4.96,FALSE
"15113",41126644,"Lancaster",34.69046,-118.30069,"Entire home/apt",5,"$10.00",TRUE,2,3.5,3,3,3,3,3,3,TRUE
"15114",41325300,"Echo Park",34.0776,-118.26974,"Private room",2,"$55.00",TRUE,40,4.88,4.93,5,4.95,4.98,4.85,4.78,TRUE
"15115",41351247,"Sherman Oaks",34.14353,-118.44449,"Private room",2,"$69.00",TRUE,7,4.86,4.86,5,4.86,5,5,4.86,FALSE
"15116",41354875,"Hollywood Hills",34.10671,-118.31015,"Entire home/apt",2,"$149.00",TRUE,10,4.8,4.8,4.7,5,5,5,4.6,FALSE
"15117",41327110,"Silver Lake",34.07984,-118.28046,"Entire home/apt",4,"$108.00",TRUE,15,4.67,4.53,4.53,4.67,4.53,4.73,4.47,FALSE
"15118",41133402,"Highland Park",34.12613,-118.18155,"Entire home/apt",4,"$95.00",TRUE,31,4.84,4.74,4.68,5,4.9,4.81,4.81,TRUE
"15119",41135474,"Winnetka",34.21269,-118.5759,"Private room",2,"$91.00",TRUE,107,4.85,4.92,4.89,4.95,4.88,4.93,4.79,FALSE
"15120",41137637,"Rosemead",34.07865,-118.06353,"Private room",2,"$70.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15121",41139199,"Hawthorne",33.91845,-118.33811,"Private room",2,"$72.00",TRUE,74,4.93,4.97,4.89,4.95,4.96,4.82,4.92,TRUE
"15122",41139670,"Montecito Heights",34.09468,-118.20269,"Entire home/apt",1,"$120.00",TRUE,4,4.75,5,4.75,4.5,5,4.75,4.25,FALSE
"15123",41139998,"Montecito Heights",34.09401,-118.20179,"Entire home/apt",4,"$355.00",TRUE,109,4.97,4.97,4.94,4.95,4.94,4.83,4.84,FALSE
"15124",41461224,"Santa Monica",34.03425,-118.48304,"Entire home/apt",2,"$123.00",TRUE,5,5,5,5,5,5,5,5,TRUE
"15125",41356396,"Beverly Grove",34.07811,-118.36795,"Entire home/apt",8,"$1,481.00",TRUE,105,4.92,4.95,4.93,4.93,4.98,5,4.87,TRUE
"15126",41329025,"Artesia",33.8788,-118.0759,"Private room",2,"$42.00",TRUE,6,4.5,4.83,4.67,5,5,4.83,4.5,FALSE
"15127",41366987,"Hollywood Hills",34.11458,-118.31297,"Entire home/apt",11,"$541.00",TRUE,69,4.8,4.74,4.67,4.83,4.75,4.77,4.58,FALSE
"15128",41461416,"Beverly Grove",34.08907,-118.37398,"Entire home/apt",3,"$155.00",TRUE,23,4.78,4.96,4.87,5,5,4.96,4.74,TRUE
"15129",41461948,"Manhattan Beach",33.87837,-118.38116,"Private room",1,"$80.00",TRUE,4,5,5,5,5,5,5,5,TRUE
"15130",41463431,"Westchester",33.96085,-118.39628,"Private room",2,"$68.00",TRUE,15,4.93,5,4.93,5,5,5,5,FALSE
"15131",41463582,"Westchester",33.9607,-118.39809,"Private room",2,"$79.00",TRUE,12,4.92,5,5,4.92,5,4.83,4.75,FALSE
"15132",41465750,"Westmont",33.93227,-118.31743,"Entire home/apt",2,"$106.00",TRUE,68,4.97,4.97,4.97,4.99,4.93,4.78,4.93,TRUE
"15133",41340000,"Venice",33.99156,-118.46288,"Entire home/apt",4,"$185.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15134",41368189,"Hollywood",34.08769,-118.3416,"Private room",2,"$58.00",TRUE,6,4.83,5,4.83,4.83,5,4.83,4.83,FALSE
"15135",41370625,"Beverly Grove",34.06681,-118.36159,"Entire home/apt",2,"$100.00",TRUE,6,4,3.83,4,4.33,4,4.33,4.33,TRUE
"15136",41371248,"West Los Angeles",34.03959,-118.43335,"Private room",1,"$43.00",TRUE,3,5,4.67,4.67,4.67,4.67,5,4.67,FALSE
"15137",41371884,"West Los Angeles",34.03854,-118.43348,"Private room",1,"$42.00",TRUE,1,5,5,4,5,5,5,3,FALSE
"15138",41340633,"Boyle Heights",34.04576,-118.21054,"Entire home/apt",2,"$65.00",TRUE,1,5,5,5,5,5,4,5,TRUE
"15139",41343463,"El Segundo",33.9214,-118.41925,"Private room",5,"$65.00",TRUE,3,5,5,5,5,5,5,5,TRUE
"15140",41373622,"Topanga",34.09806,-118.60845,"Private room",2,"$122.00",TRUE,195,4.85,4.83,4.87,4.9,4.86,4.93,4.7,FALSE
"15141",41376376,"Venice",33.99389,-118.4796,"Private room",2,"$56.00",TRUE,19,4.95,5,4.95,5,5,5,4.95,FALSE
"15142",41474140,"Lancaster",34.67167,-118.17931,"Entire home/apt",2,"$85.00",TRUE,59,5,5,5,4.98,4.98,5,4.98,FALSE
"15143",41476398,"Elysian Valley",34.09237,-118.23509,"Private room",1,"$70.00",TRUE,14,4.79,4.86,4.93,4.86,4.86,5,4.79,FALSE
"15144",41476481,"Hermosa Beach",33.85884,-118.39705,"Entire home/apt",6,"$615.00",TRUE,33,4.94,4.97,4.85,4.91,4.85,4.97,4.7,FALSE
"15145",41484240,"Beverly Grove",34.07794,-118.37502,"Private room",8,"$50.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15146",41344145,"West Los Angeles",34.03991,-118.43165,"Private room",1,"$43.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"15147",41344223,"Hyde Park",33.99527,-118.32339,"Entire home/apt",4,"$145.00",TRUE,2,4.5,5,4.5,5,5,4,4.5,TRUE
"15148",41344887,"Hacienda Heights",33.97928,-117.95912,"Entire home/apt",12,"$380.00",TRUE,23,4.87,5,4.65,5,4.91,4.87,4.87,FALSE
"15149",41484594,"Lennox",33.93725,-118.36742,"Private room",2,"$78.00",TRUE,10,4.8,4.8,4.8,4.9,4.8,5,5,FALSE
"15150",41485499,"East Los Angeles",34.05333,-118.17386,"Private room",4,"$89.00",TRUE,31,4.87,4.84,4.65,4.9,4.97,4.84,4.81,FALSE
"15151",41485805,"Sherman Oaks",34.16844,-118.4334,"Entire home/apt",8,"$950.00",TRUE,15,4.73,5,4.73,5,4.73,4.73,4.73,FALSE
"15152",41345065,"Rancho Park",34.0378,-118.43195,"Private room",1,"$43.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"15153",41345982,"Hermosa Beach",33.86778,-118.40317,"Entire home/apt",1,"$76.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15154",41346823,"Santa Monica",34.02557,-118.48575,"Entire home/apt",3,"$125.00",TRUE,14,4.29,4.29,4.14,4.71,4.57,4.5,4.36,TRUE
"15155",41501889,"Rowland Heights",33.98839,-117.89607,"Private room",2,"$35.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15156",41504908,"Altadena",34.20477,-118.14607,"Entire home/apt",2,"$64.00",TRUE,10,4.8,4.6,4.4,4.9,4.7,4.8,4.9,TRUE
"15157",41379018,"El Segundo",33.9214,-118.41925,"Private room",8,"$83.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"15158",41379147,"North Hollywood",34.16462,-118.36776,"Entire home/apt",8,"$199.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"15159",41382161,"Studio City",34.15382,-118.41171,"Private room",4,"$120.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"15160",41382992,"Hacienda Heights",33.9893,-117.95256,"Entire home/apt",2,"$65.00",TRUE,14,4.93,4.86,4.86,5,5,5,4.93,TRUE
"15161",41384683,"Rowland Heights",33.98871,-117.90485,"Entire home/apt",14,"$389.00",TRUE,24,3.96,4,3.63,4.46,4.08,4.63,4.08,TRUE
"15162",41385172,"Valley Village",34.1689,-118.40629,"Entire home/apt",2,"$72.00",TRUE,7,5,4.86,5,5,5,5,5,FALSE
"15163",41396718,"Beverlywood",34.03678,-118.3928,"Entire home/apt",2,"$145.00",TRUE,20,5,5,5,5,4.95,4.95,4.8,FALSE
"15164",41402296,"Pomona",34.09683,-117.73553,"Private room",2,"$112.00",TRUE,154,4.98,4.97,4.99,4.97,4.98,4.94,4.97,FALSE
"15165",41403545,"Pomona",34.0985,-117.73612,"Private room",2,"$102.00",TRUE,103,4.98,4.99,5,4.99,4.96,4.87,4.96,FALSE
"15166",41347827,"Diamond Bar",34.01953,-117.79096,"Private room",1,"$43.00",TRUE,30,4.77,4.83,4.77,4.83,4.53,4.93,4.8,FALSE
"15167",41349512,"Venice",33.98841,-118.4739,"Entire home/apt",2,"$78.00",TRUE,15,4.67,4.73,4.6,4.8,4.6,4.87,4.73,TRUE
"15168",41349576,"West Los Angeles",34.03982,-118.43316,"Private room",1,"$43.00",TRUE,2,4.5,4.5,3.5,3.5,4.5,4,3,FALSE
"15169",41588008,"Valley Glen",34.17498,-118.39786,"Private room",2,"$48.00",TRUE,7,5,5,5,5,5,5,4.71,TRUE
"15170",41590489,"Redondo Beach",33.82692,-118.38648,"Entire home/apt",5,"$500.00",TRUE,2,4.5,4.5,5,4.5,5,4.5,4.5,FALSE
"15171",41591510,"East Hollywood",34.0986,-118.30758,"Entire home/apt",4,"$99.00",TRUE,18,4.61,4.72,4.72,4.78,4.72,4.61,4.5,FALSE
